continent,location,date,population,new_vaccinations,Rolling_People_Vaccinated
Asia,Vietnam,2021-06-11,98168829,34175,892082
Asia,Vietnam,2021-06-12,98168829,8498,900580
Asia,Vietnam,2021-06-13,98168829,44102,944682
Asia,Vietnam,2021-06-14,98168829,54328,999010
Asia,Vietnam,2021-06-15,98168829,95421,1094431
Asia,Vietnam,2021-06-16,98168829,125225,1219656
Asia,Vietnam,2021-06-17,98168829,217762,1437418
Asia,Vietnam,2021-06-18,98168829,242149,1679567
Asia,Vietnam,2021-06-19,98168829,126168,1805735
Asia,Vietnam,2021-06-20,98168829,63267,1869002
Asia,Vietnam,2021-06-23,98168829,57181,1926183
Asia,Vietnam,2021-06-24,98168829,293911,2220094
Asia,Vietnam,2021-06-25,98168829,167332,2387426
Asia,Vietnam,2021-06-26,98168829,211652,2599078
Asia,Vietnam,2021-06-27,98168829,87375,2686453
Asia,Vietnam,2021-06-28,98168829,110497,2796950
Asia,Vietnam,2021-06-29,98168829,96866,2893816
Asia,Vietnam,2021-06-30,98168829,183010,3076826
Asia,Vietnam,2021-07-01,98168829,36787,3113613
Asia,Vietnam,2021-07-02,98168829,28879,3142492
Asia,Vietnam,2021-07-03,98168829,24761,3167253
Asia,Vietnam,2021-07-04,98168829,23448,3190701
Asia,Vietnam,2021-07-05,98168829,12250,3202951
Asia,Vietnam,2021-07-06,98168829,24896,3227847
Asia,Vietnam,2021-07-07,98168829,32955,3260802
Asia,Vietnam,2021-07-08,98168829,22844,3283646
Asia,Vietnam,2021-07-09,98168829,26986,3310632
Asia,Vietnam,2021-07-10,98168829,29997,3340629
Asia,Vietnam,2021-07-11,98168829,10802,3351431
Asia,Vietnam,2021-07-12,98168829,12287,3363718
Asia,Vietnam,2021-07-13,98168829,15194,3378912
Asia,Vietnam,2021-07-14,98168829,67701,3446613
Asia,Vietnam,2021-07-15,98168829,38856,3485469
Asia,Vietnam,2021-07-16,98168829,48273,3533742
Asia,Vietnam,2021-07-17,98168829,27356,3561098
Asia,Vietnam,2021-07-18,98168829,22654,3583752
Asia,Vietnam,2021-07-19,98168829,21595,3605347
Asia,Vietnam,2021-07-20,98168829,31332,3636679
Asia,Vietnam,2021-07-21,98168829,31106,3667785
Asia,Vietnam,2021-07-22,98168829,43720,3711505
Asia,Vietnam,2021-07-23,98168829,67098,3778603
Asia,Vietnam,2021-07-24,98168829,56984,3835587
Asia,Vietnam,2021-07-25,98168829,77750,3913337
Asia,Vietnam,2021-07-26,98168829,133151,4046488
Asia,Vietnam,2021-07-27,98168829,266533,4313021
Asia,Vietnam,2021-07-28,98168829,308664,4621685
Asia,Vietnam,2021-07-29,98168829,208059,4829744
Asia,Vietnam,2021-07-30,98168829,401478,5231222
Asia,Vietnam,2021-07-31,98168829,272490,5503712
Asia,Vietnam,2021-08-01,98168829,211353,5715065
Asia,Vietnam,2021-08-02,98168829,543978,6259043
Asia,Vietnam,2021-08-03,98168829,332611,6591654
Asia,Vietnam,2021-08-04,98168829,261510,6853164
Asia,Vietnam,2021-08-05,98168829,507798,7360962
Asia,Vietnam,2021-08-06,98168829,467151,7828113
Asia,Vietnam,2021-08-07,98168829,368348,8196461
Asia,Vietnam,2021-08-08,98168829,509204,8705665
Asia,Vietnam,2021-08-09,98168829,581768,9287433
Asia,Vietnam,2021-08-10,98168829,1354277,10641710
Asia,Vietnam,2021-08-11,98168829,756957,11398667
Asia,Vietnam,2021-08-12,98168829,1157651,12556318
Asia,Vietnam,2021-08-13,98168829,516448,13072766
Asia,Vietnam,2021-08-14,98168829,661097,13733863
Asia,Vietnam,2021-08-15,98168829,232691,13966554
Asia,Vietnam,2021-08-16,98168829,604854,14571408
Asia,Vietnam,2021-08-17,98168829,247307,14818715
Asia,Vietnam,2021-08-18,98168829,403668,15222383
Asia,Vietnam,2021-08-19,98168829,383662,15606045
Asia,Vietnam,2021-08-20,98168829,188466,15794511
Asia,Vietnam,2021-08-21,98168829,571231,16365742
Asia,Vietnam,2021-08-22,98168829,298673,16664415
Asia,Vietnam,2021-08-23,98168829,282784,16947199
Asia,Vietnam,2021-08-24,98168829,448120,17395319
Asia,Vietnam,2021-08-25,98168829,426730,17822049
Asia,Vietnam,2021-08-26,98168829,320801,18142850
Asia,Vietnam,2021-08-27,98168829,308118,18450968
Asia,Vietnam,2021-08-28,98168829,279971,18730939
Asia,Vietnam,2021-08-29,98168829,279467,19010406
Asia,Vietnam,2021-08-30,98168829,256164,19266570
Asia,Vietnam,2021-08-31,98168829,243657,19510227
Asia,Vietnam,2021-09-01,98168829,331944,19842171
Asia,Vietnam,2021-09-02,98168829,289153,20131324
Asia,Vietnam,2021-09-03,98168829,214801,20346125
Asia,Vietnam,2021-09-04,98168829,398902,20745027
Asia,Vietnam,2021-09-05,98168829,566942,21311969
Asia,Vietnam,2021-09-06,98168829,663521,21975490
Asia,Vietnam,2021-09-07,98168829,902273,22877763
Asia,Vietnam,2021-09-08,98168829,1203268,24081031
Asia,Vietnam,2021-09-09,98168829,1145503,25226534
Asia,Vietnam,2021-09-10,98168829,1181900,26408434
Asia,Vietnam,2021-09-11,98168829,1104804,27513238
Asia,Vietnam,2021-09-12,98168829,1066915,28580153
Asia,Vietnam,2021-09-13,98168829,1068613,29648766
Asia,Vietnam,2021-09-14,98168829,905936,30554702
Asia,Vietnam,2021-09-15,98168829,1041661,31596363
Asia,Vietnam,2021-09-16,98168829,710115,32306478
Asia,Vietnam,2021-09-17,98168829,548727,32855205
Asia,Vietnam,2021-09-18,98168829,539884,33395089
Asia,Vietnam,2021-09-19,98168829,458347,33853436
Asia,Vietnam,2021-09-20,98168829,518124,34371560
Asia,Vietnam,2021-09-21,98168829,604126,34975686
Asia,Vietnam,2021-09-22,98168829,476716,35452402
Asia,Vietnam,2021-09-23,98168829,641354,36093756
Asia,Vietnam,2021-09-24,98168829,789338,36883094
Asia,Vietnam,2021-09-25,98168829,783998,37667092
Asia,Vietnam,2021-09-26,98168829,865526,38532618
Asia,Vietnam,2021-09-27,98168829,862259,39394877
Asia,Vietnam,2021-09-28,98168829,1058010,40452887
Asia,Vietnam,2021-09-29,98168829,1012127,41465014
Asia,Vietnam,2021-09-30,98168829,722989,42188003
Asia,Vietnam,2021-10-01,98168829,770661,42958664
Asia,Vietnam,2021-10-02,98168829,979093,43937757
Asia,Vietnam,2021-10-03,98168829,858212,44795969
Asia,Vietnam,2021-10-04,98168829,1473387,46269356
Asia,Vietnam,2021-10-05,98168829,1185527,47454883
Asia,Vietnam,2021-10-06,98168829,1099888,48554771
Asia,Vietnam,2021-10-11,98168829,949560,49504331
Asia,Vietnam,2021-10-12,98168829,1101626,50605957
Asia,Vietnam,2021-10-13,98168829,1126342,51732299
Asia,Vietnam,2021-10-14,98168829,1546147,53278446
Asia,Vietnam,2021-10-17,98168829,1514243,54792689
Asia,Vietnam,2021-10-18,98168829,1558308,56350997
Asia,Vietnam,2021-10-19,98168829,2091069,58442066
Asia,Vietnam,2021-10-20,98168829,1726323,60168389
Asia,Vietnam,2021-10-23,98168829,1040102,61208491
Asia,Vietnam,2021-10-26,98168829,1020479,62228970
Asia,Vietnam,2021-10-27,98168829,1174740,63403710
Asia,Vietnam,2021-10-28,98168829,1794791,65198501
Asia,Vietnam,2021-10-29,98168829,1588167,66786668
Asia,Vietnam,2021-10-30,98168829,846806,67633474
Asia,Vietnam,2021-10-31,98168829,554499,68187973
Asia,Vietnam,2021-11-01,98168829,1201589,69389562
Asia,Vietnam,2021-11-02,98168829,959435,70348997
Asia,Vietnam,2021-11-03,98168829,793175,71142172
Asia,Vietnam,2021-11-04,98168829,1435734,72577906
Asia,Vietnam,2021-11-09,98168829,1751335,74329241
Asia,Vietnam,2021-11-12,98168829,1274306,75603547
Asia,Vietnam,2021-11-13,98168829,1098813,76702360
Asia,Vietnam,2021-11-14,98168829,820653,77523013
Asia,Vietnam,2021-11-15,98168829,1111674,78634687
Asia,Vietnam,2021-11-16,98168829,1167678,79802365
Asia,Vietnam,2021-11-17,98168829,1542489,81344854
Asia,Vietnam,2021-11-20,98168829,1317830,82662684
Asia,Vietnam,2021-11-21,98168829,1054682,83717366
Asia,Vietnam,2021-11-22,98168829,2001796,85719162
Asia,Vietnam,2021-11-23,98168829,2027025,87746187
Asia,Vietnam,2021-11-24,98168829,1646976,89393163
Asia,Vietnam,2021-11-25,98168829,1736575,91129738
Asia,Vietnam,2021-11-26,98168829,1362907,92492645
Asia,Vietnam,2021-11-27,98168829,1077294,93569939
Asia,Vietnam,2021-11-28,98168829,1875722,95445661
Asia,Vietnam,2021-11-29,98168829,1439356,96885017
Asia,Vietnam,2021-12-02,98168829,791311,97676328
Asia,Vietnam,2021-12-03,98168829,890776,98567104
Asia,Vietnam,2021-12-06,98168829,846737,99413841
Asia,Vietnam,2021-12-07,98168829,732669,100146510
Asia,Vietnam,2021-12-08,98168829,557094,100703604
Asia,Vietnam,2021-12-09,98168829,1068046,101771650
Asia,Vietnam,2021-12-10,98168829,783050,102554700
Asia,Vietnam,2021-12-11,98168829,450050,103004750
Asia,Vietnam,2021-12-12,98168829,607059,103611809
Asia,Vietnam,2021-12-15,98168829,534174,104145983
Asia,Vietnam,2021-12-18,98168829,1197953,105343936
Asia,Vietnam,2021-12-24,98168829,993315,106337251
Asia,Vietnam,2021-12-25,98168829,1081656,107418907
Asia,Vietnam,2021-12-26,98168829,739617,108158524
Asia,Vietnam,2022-01-03,98168829,747441,108905965
Asia,Vietnam,2022-01-06,98168829,838474,109744439
Asia,Vietnam,2022-01-09,98168829,1244620,110989059
Asia,Vietnam,2022-01-10,98168829,1097614,112086673
Asia,Vietnam,2022-01-11,98168829,1158261,113244934
Asia,Vietnam,2022-01-24,98168829,958738,114203672
Asia,Vietnam,2022-01-29,98168829,241714,114445386
Asia,Vietnam,2022-01-30,98168829,161586,114606972
Asia,Vietnam,2022-02-02,98168829,77258,114684230
Asia,Vietnam,2022-02-03,98168829,6320,114690550
Asia,Vietnam,2022-02-04,98168829,0,114690550
Asia,Vietnam,2022-02-09,98168829,400339,115090889
Asia,Vietnam,2022-02-10,98168829,739094,115829983
Asia,Vietnam,2022-02-11,98168829,385508,116215491
Asia,Vietnam,2022-02-12,98168829,476747,116692238
Asia,Vietnam,2022-02-13,98168829,269993,116962231
Asia,Vietnam,2022-02-20,98168829,298802,117261033
Asia,Vietnam,2022-02-21,98168829,326314,117587347
Asia,Vietnam,2022-02-22,98168829,410091,117997438
Asia,Vietnam,2022-02-23,98168829,273851,118271289
Asia,Vietnam,2022-02-24,98168829,188654,118459943
Asia,Vietnam,2022-02-25,98168829,408708,118868651
Asia,Vietnam,2022-02-26,98168829,133607,119002258
Asia,Vietnam,2022-02-27,98168829,216803,119219061
Asia,Vietnam,2022-02-28,98168829,1345407,120564468
Asia,Vietnam,2022-03-01,98168829,338070,120902538
Asia,Vietnam,2022-03-02,98168829,364397,121266935
Asia,Vietnam,2022-03-06,98168829,338819,121605754
Asia,Vietnam,2022-03-07,98168829,345578,121951332
Asia,Vietnam,2022-03-08,98168829,391097,122342429
Asia,Vietnam,2022-03-09,98168829,257822,122600251
Asia,Vietnam,2022-03-19,98168829,93985,122694236
Asia,Vietnam,2022-03-20,98168829,167693,122861929
Asia,Vietnam,2022-03-21,98168829,201193,123063122
Asia,Vietnam,2022-03-22,98168829,1115043,124178165
Africa,Zambia,2021-04-15,18920657,106,106
Africa,Zambia,2021-04-19,18920657,798,904
Africa,Zambia,2021-04-20,18920657,1277,2181
Africa,Zambia,2021-04-21,18920657,5615,7796
Africa,Zambia,2021-04-22,18920657,3537,11333
Africa,Zambia,2021-04-29,18920657,4661,15994
Africa,Zambia,2021-04-30,18920657,5454,21448
Africa,Zambia,2021-05-03,18920657,2593,24041
Africa,Zambia,2021-05-04,18920657,6044,30085
Africa,Zambia,2021-05-05,18920657,7198,37283
Africa,Zambia,2021-05-06,18920657,5029,42312
Africa,Zambia,2021-05-15,18920657,7417,49729
Africa,Zambia,2021-05-20,18920657,6082,55811
Africa,Zambia,2021-05-21,18920657,3650,59461
Africa,Zambia,2021-05-22,18920657,4891,64352
Africa,Zambia,2021-05-23,18920657,3369,67721
Africa,Zambia,2021-05-26,18920657,1113,68834
Africa,Zambia,2021-05-27,18920657,931,69765
Africa,Zambia,2021-05-28,18920657,516,70281
Africa,Zambia,2021-05-29,18920657,388,70669
Africa,Zambia,2021-06-25,18920657,697,71366
Africa,Zambia,2021-06-26,18920657,777,72143
Africa,Zambia,2021-06-27,18920657,729,72872
Africa,Zambia,2021-06-30,18920657,1713,74585
Africa,Zambia,2021-07-01,18920657,1765,76350
Africa,Zambia,2021-07-02,18920657,2202,78552
Africa,Zambia,2021-07-03,18920657,3597,82149
Africa,Zambia,2021-07-04,18920657,1987,84136
Africa,Zambia,2021-07-08,18920657,1316,85452
Africa,Zambia,2021-07-09,18920657,4006,89458
Africa,Zambia,2021-07-10,18920657,5975,95433
Africa,Zambia,2021-07-11,18920657,10053,105486
Africa,Zambia,2021-07-12,18920657,6472,111958
Africa,Zambia,2021-07-13,18920657,13248,125206
Africa,Zambia,2021-07-14,18920657,4792,129998
Africa,Zambia,2021-07-15,18920657,28034,158032
Africa,Zambia,2021-07-16,18920657,17064,175096
Africa,Zambia,2021-07-17,18920657,14371,189467
Africa,Zambia,2021-07-18,18920657,8364,197831
Africa,Zambia,2021-07-19,18920657,6331,204162
Africa,Zambia,2021-07-20,18920657,11272,215434
Africa,Zambia,2021-07-21,18920657,11259,226693
Africa,Zambia,2021-07-22,18920657,9879,236572
Africa,Zambia,2021-07-27,18920657,19682,256254
Africa,Zambia,2021-07-28,18920657,19624,275878
Africa,Zambia,2021-07-29,18920657,13135,289013
Africa,Zambia,2021-07-30,18920657,10745,299758
Africa,Zambia,2021-07-31,18920657,9197,308955
Africa,Zambia,2021-08-01,18920657,5169,314124
Africa,Zambia,2021-08-02,18920657,2228,316352
Africa,Zambia,2021-08-03,18920657,3461,319813
Africa,Zambia,2021-08-04,18920657,9832,329645
Africa,Zambia,2021-08-05,18920657,11354,340999
Africa,Zambia,2021-08-06,18920657,12369,353368
Africa,Zambia,2021-08-07,18920657,12312,365680
Africa,Zambia,2021-08-10,18920657,7113,372793
Africa,Zambia,2021-08-11,18920657,7710,380503
Africa,Zambia,2021-08-18,18920657,4680,385183
Africa,Zambia,2021-08-19,18920657,4594,389777
Africa,Zambia,2021-08-24,18920657,4478,394255
Africa,Zambia,2021-08-25,18920657,1541,395796
Africa,Zambia,2021-08-26,18920657,4323,400119
Africa,Zambia,2021-08-27,18920657,4631,404750
Africa,Zambia,2021-08-28,18920657,4095,408845
Africa,Zambia,2021-09-03,18920657,4006,412851
Africa,Zambia,2021-09-27,18920657,3252,416103
Africa,Zambia,2021-09-28,18920657,8802,424905
Africa,Zambia,2021-09-29,18920657,8996,433901
Africa,Zambia,2021-09-30,18920657,11190,445091
Africa,Zambia,2021-10-01,18920657,8924,454015
Africa,Zambia,2021-10-02,18920657,13181,467196
Africa,Zambia,2021-10-08,18920657,15720,482916
Africa,Zambia,2021-10-09,18920657,6676,489592
Africa,Zambia,2021-10-12,18920657,7945,497537
Africa,Zambia,2021-10-13,18920657,8535,506072
Africa,Zambia,2021-10-14,18920657,8824,514896
Africa,Zambia,2021-10-15,18920657,8752,523648
Africa,Zambia,2021-10-16,18920657,7248,530896
Africa,Zambia,2021-10-19,18920657,2930,533826
Africa,Zambia,2021-10-20,18920657,7628,541454
Africa,Zambia,2021-10-21,18920657,6868,548322
Africa,Zambia,2021-10-22,18920657,5395,553717
Africa,Zambia,2021-11-17,18920657,4910,558627
Africa,Zambia,2021-11-23,18920657,5900,564527
Africa,Zambia,2021-11-24,18920657,22083,586610
Africa,Zambia,2021-12-03,18920657,25254,611864
Africa,Zambia,2021-12-07,18920657,8369,620233
Africa,Zambia,2021-12-08,18920657,47379,667612
Africa,Zambia,2021-12-12,18920657,11018,678630
Africa,Zambia,2021-12-13,18920657,11445,690075
Africa,Zambia,2021-12-14,18920657,18440,708515
Africa,Zambia,2021-12-15,18920657,28564,737079
Africa,Zambia,2021-12-16,18920657,31329,768408
Africa,Zambia,2021-12-19,18920657,17707,786115
Africa,Zambia,2021-12-20,18920657,9751,795866
Africa,Zambia,2021-12-21,18920657,34988,830854
Africa,Zambia,2021-12-22,18920657,37807,868661
Africa,Zambia,2021-12-25,18920657,22571,891232
Africa,Zambia,2022-01-06,18920657,26278,917510
Africa,Zambia,2022-01-11,18920657,50201,967711
Africa,Zambia,2022-01-12,18920657,35748,1003459
Africa,Zambia,2022-01-13,18920657,36245,1039704
Africa,Zambia,2022-01-18,18920657,43805,1083509
Africa,Zambia,2022-01-19,18920657,22100,1105609
Africa,Zambia,2022-01-25,18920657,14333,1119942
Africa,Zambia,2022-02-04,18920657,21890,1141832
Africa,Zambia,2022-02-08,18920657,17547,1159379
Africa,Zambia,2022-02-09,18920657,19039,1178418
Africa,Zambia,2022-02-10,18920657,16765,1195183
Africa,Zambia,2022-02-21,18920657,9373,1204556
Africa,Zambia,2022-02-22,18920657,23559,1228115
Africa,Zambia,2022-02-23,18920657,26069,1254184
Africa,Zambia,2022-02-28,18920657,41123,1295307
Africa,Zambia,2022-03-01,18920657,25849,1321156
Africa,Zambia,2022-03-09,18920657,12371,1333527
Africa,Zambia,2022-03-19,18920657,29829,1363356
Africa,Zambia,2022-03-24,18920657,20187,1383543
Africa,Zambia,2022-03-29,18920657,12073,1395616
Africa,Zambia,2022-03-30,18920657,12794,1408410
Africa,Zambia,2022-03-31,18920657,15632,1424042
Africa,Zambia,2022-04-05,18920657,7809,1431851
Africa,Zambia,2022-04-06,18920657,13962,1445813
Africa,Zambia,2022-04-07,18920657,15951,1461764
Africa,Zambia,2022-04-13,18920657,16022,1477786
Africa,Zambia,2022-04-14,18920657,16706,1494492
Africa,Zambia,2022-04-21,18920657,37612,1532104
Africa,Zambia,2022-04-22,18920657,18439,1550543
Africa,Zambia,2022-05-03,18920657,9711,1560254
Africa,Zimbabwe,2021-02-24,15092171,2074,2074
Africa,Zimbabwe,2021-02-25,15092171,5149,7223
Africa,Zimbabwe,2021-02-26,15092171,1572,8795
Africa,Zimbabwe,2021-02-27,15092171,3126,11921
Africa,Zimbabwe,2021-02-28,15092171,3138,15059
Africa,Zimbabwe,2021-03-01,15092171,2613,17672
Africa,Zimbabwe,2021-03-02,15092171,3621,21293
Africa,Zimbabwe,2021-03-03,15092171,2893,24186
Africa,Zimbabwe,2021-03-04,15092171,2688,26874
Africa,Zimbabwe,2021-03-05,15092171,557,27431
Africa,Zimbabwe,2021-03-06,15092171,779,28210
Africa,Zimbabwe,2021-03-07,15092171,535,28745
Africa,Zimbabwe,2021-03-08,15092171,3278,32023
Africa,Zimbabwe,2021-03-09,15092171,243,32266
Africa,Zimbabwe,2021-03-10,15092171,140,32406
Africa,Zimbabwe,2021-03-11,15092171,118,32524
Africa,Zimbabwe,2021-03-12,15092171,264,32788
Africa,Zimbabwe,2021-03-13,15092171,76,32864
Africa,Zimbabwe,2021-03-16,15092171,1890,34754
Africa,Zimbabwe,2021-03-17,15092171,57,34811
Africa,Zimbabwe,2021-03-18,15092171,395,35206
Africa,Zimbabwe,2021-03-19,15092171,1685,36891
Africa,Zimbabwe,2021-03-20,15092171,523,37414
Africa,Zimbabwe,2021-03-21,15092171,519,37933
Africa,Zimbabwe,2021-03-22,15092171,845,38778
Africa,Zimbabwe,2021-03-23,15092171,1623,40401
Africa,Zimbabwe,2021-03-24,15092171,6696,47097
Africa,Zimbabwe,2021-03-25,15092171,7094,54191
Africa,Zimbabwe,2021-03-26,15092171,8675,62866
Africa,Zimbabwe,2021-03-27,15092171,5769,68635
Africa,Zimbabwe,2021-03-28,15092171,5708,74343
Africa,Zimbabwe,2021-03-29,15092171,2471,76814
